2019-07-16 04:38:54,1563244734,4402379,58698386.7,352.9
2019-07-16 04:44:26,1563245066,4402380,58698400.0,144.6
2019-07-16 04:49:59,1563245399,4402381,58698413.3,144.1
2019-07-16 04:55:00,1563245700,4402382,58698426.7,159.5
2019-07-16 04:58:33,1563245913,4402383,58698440.0,225.4
2019-07-16 05:02:17,1563246137,4402384,58698453.3,214.3
2019-07-16 05:07:51,1563246471,4402385,58698466.7,143.7
2019-07-16 05:13:25,1563246805,4402386,58698480.0,143.7
2019-07-16 05:18:43,1563247123,4402387,58698493.3,150.9
2019-07-16 05:22:15,1563247335,4402388,58698506.7,226.4
2019-07-16 05:25:51,1563247551,4402389,58698520.0,222.2
2019-07-16 05:31:13,1563247873,4402390,58698533.3,149.1
2019-07-16 05:36:45,1563248205,4402391,58698546.7,144.6
2019-07-16 05:42:17,1563248537,4402392,58698560.0,144.6
2019-07-16 05:45:53,1563248753,4402393,58698573.3,222.2
2019-07-16 05:49:28,1563248968,4402394,58698586.7,223.3
2019-07-16 05:54:27,1563249267,4402395,58698600.0,160.5
2019-07-16 05:59:02,1563249542,4402396,58698613.3,174.5
2019-07-16 06:01:34,1563249694,4402397,58698626.7,315.8
2019-07-16 06:04:05,1563249845,4402398,58698640.0,317.9
2019-07-16 06:06:39,1563249999,4402399,58698653.3,311.7
2019-07-16 06:09:08,1563250148,4402400,58698666.7,322.1
2019-07-16 06:11:35,1563250295,4402401,58698680.0,326.5
2019-07-16 06:14:04,1563250444,4402402,58698693.3,322.1
2019-07-16 06:17:13,1563250633,4402403,58698706.7,254.0
2019-07-16 06:20:00,1563250800,4402404,58698720.0,287.4
2019-07-16 06:22:28,1563250948,4402405,58698733.3,324.3
2019-07-16 06:24:57,1563251097,4402406,58698746.7,322.1
2019-07-16 06:27:28,1563251248,4402407,58698760.0,317.9
2019-07-16 06:30:19,1563251419,4402408,58698773.3,280.7
2019-07-16 06:33:02,1563251582,4402409,58698786.7,294.5
2019-07-16 06:35:34,1563251734,4402410,58698800.0,315.8
2019-07-16 06:38:08,1563251888,4402411,58698813.3,311.7
2019-07-16 06:41:14,1563252074,4402412,58698826.7,258.1
2019-07-16 06:44:38,1563252278,4402413,58698840.0,235.3
2019-07-16 06:48:03,1563252483,4402414,58698853.3,234.1
2019-07-16 06:51:29,1563252689,4402415,58698866.7,233.0
2019-07-16 06:52:47,1563252767,4402416,58698880.0,615.4
2019-07-16 06:53:09,1563252789,4402417,58698893.3,2181.8
